# ells, ksz, tsz, cib, radio
2.320000000000000000e+02 2.060846631959213578e-05 1.924141903005096080e-05 3.845066241455173115e-08 3.281787126216582514e-09
2.330000000000000000e+02 2.048494111573646075e-05 1.915703917686513441e-05 3.802092395624390820e-08 3.272883773641561333e-09
2.340000000000000000e+02 2.036271979973821146e-05 1.907339576129563776e-05 3.759837971566420065e-08 3.264163974210705968e-09
2.350000000000000000e+02 2.024188002033745629e-05 1.899047918907777744e-05 3.718297916700797686e-08 3.255608111454536462e-09
2.360000000000000000e+02 2.012235160674079789e-05 1.890828003180398161e-05 3.677527557442966211e-08 3.247198142983822968e-09
2.370000000000000000e+02 2.000411435323436079e-05 1.882678902335685963e-05 3.637536002694020260e-08 3.238943192347430971e-09
2.380000000000000000e+02 1.988710095432575829e-05 1.874599705643389695e-05 3.598334074509076638e-08 3.230816562767434684e-09
2.390000000000000000e+02 1.977138738884709617e-05 1.866589517916107842e-05 3.559921629170257226e-08 3.222812101866886886e-09
2.400000000000000000e+02 1.965690672137932753e-05 1.858647459179263786e-05 3.522332635559677462e-08 3.214902321730380497e-09
2.410000000000000000e+02 1.954359396179830989e-05 1.850772664349460629e-05 3.485547848574542027e-08 3.207075173616577406e-09
2.420000000000000000e+02 1.943152384417086846e-05 1.842964282920958046e-05 3.449573680219942904e-08 3.199320609236027256e-09
2.430000000000000000e+02 1.932063170951600726e-05 1.835221478660030949e-05 3.414404307330585268e-08 3.191598247938071048e-09
2.440000000000000000e+02 1.921089995752650118e-05 1.827543429306978891e-05 3.380035657759575630e-08 3.183920113383988624e-09
2.450000000000000000e+02 1.910226649637224267e-05 1.819929326285578861e-05 3.346454039206621424e-08 3.176260921986668953e-09
2.460000000000000000e+02 1.899480441520466544e-05 1.812378374419743948e-05 3.313646042538672977e-08 3.168598036528340292e-09
2.470000000000000000e+02 1.888845190702914450e-05 1.804889791657194773e-05 3.281603013245632277e-08 3.160923568852586608e-09
2.480000000000000000e+02 1.878319267646858722e-05 1.797462808799938004e-05 3.250309612242092486e-08 3.153209064425232294e-09
2.490000000000000000e+02 1.867896733225234794e-05 1.790096669241356478e-05 3.219746474805544278e-08 3.145464543318041439e-09
2.500000000000000000e+02 1.857584733980908076e-05 1.782790628709721869e-05 3.189891362586122503e-08 3.137662486976636897e-09
2.510000000000000000e+02 1.847377355203520591e-05 1.775543955017955063e-05 3.160715240035017070e-08 3.129788853367150611e-09
2.520000000000000000e+02 1.837273086225048693e-05 1.768355927819442145e-05 3.132224291102750258e-08 3.121834619963342733e-09
2.530000000000000000e+02 1.827266239969286369e-05 1.761225838369751833e-05 3.104366971241985767e-08 3.113784054432935373e-09
2.540000000000000000e+02 1.817363803102321754e-05 1.754152989294080893e-05 3.077128376357455168e-08 3.105651542151165650e-09
2.550000000000000000e+02 1.807560109389835535e-05 1.747136694360268614e-05 3.050488368063736136e-08 3.097405717412205074e-09
2.560000000000000000e+02 1.797853756611740301e-05 1.740176278257219095e-05 3.024425309630289539e-08 3.089051089337634602e-09
2.570000000000000000e+02 1.788239293314959256e-05 1.733271076378602228e-05 2.998905744597908565e-08 3.080572569227552186e-09
2.580000000000000000e+02 1.778723549079237086e-05 1.726420434611658912e-05 2.973919087132585896e-08 3.071984634860984485e-09
2.590000000000000000e+02 1.769301090148558058e-05 1.719623709130990540e-05 2.949427895630145332e-08 3.063262653253874631e-09
2.600000000000000000e+02 1.759970613389847023e-05 1.712880266197193180e-05 2.925422321061400454e-08 3.054433746752396399e-09
2.610000000000000000e+02 1.750726887955559384e-05 1.706189481960196854e-05 2.901876479608129251e-08 3.045478585331780817e-09
2.620000000000000000e+02 1.741576589356632964e-05 1.699550742267187266e-05 2.878776030239893375e-08 3.036403514833759054e-09
2.630000000000000000e+02 1.732514501674145809e-05 1.692963442474989692e-05 2.856096301686217430e-08 3.027206315862314858e-09
2.640000000000000000e+02 1.723539412439542256e-05 1.686426987266782918e-05 2.833814639573000010e-08 3.017896931117512596e-09
2.650000000000000000e+02 1.714646297656582184e-05 1.679940790473042565e-05 2.811933377393006865e-08 3.008475911503358696e-09
2.660000000000000000e+02 1.705841681955500832e-05 1.673504274896587117e-05 2.790421673163859717e-08 2.998953327475110606e-09
2.670000000000000000e+02 1.697120553830212120e-05 1.667116872141624647e-05 2.769280776733372457e-08 2.989335858097326705e-09
2.680000000000000000e+02 1.688481783885948032e-05 1.660778022446688783e-05 2.748482652431376003e-08 2.979642453036856117e-09
2.690000000000000000e+02 1.679920542357811429e-05 1.654487174521373106e-05 2.728037517078234684e-08 2.969853531896280374e-09
2.700000000000000000e+02 1.671443206306942743e-05 1.648243785386743366e-05 2.707914300165394407e-08 2.959998897597888362e-09
2.710000000000000000e+02 1.663044956309828754e-05 1.642047320219348577e-05 2.688122808925302386e-08 2.950073449700039693e-09
2.720000000000000000e+02 1.654721100612100549e-05 1.635897252198735088e-05 2.668651797727148673e-08 2.940095213890333585e-09
2.730000000000000000e+02 1.646477907824433429e-05 1.629793062358358629e-05 2.649500938809190429e-08 2.930072926961171300e-09
2.740000000000000000e+02 1.638310695091099993e-05 1.623734239439821793e-05 2.630656859684204284e-08 2.920010295125041897e-09
2.750000000000000000e+02 1.630218462307582065e-05 1.617720279750345836e-05 2.612126095762371581e-08 2.909921421623456450e-09
2.760000000000000000e+02 1.622196692260340927e-05 1.611750687023385308e-05 2.593911131773190247e-08 2.899831778397785454e-09
2.770000000000000000e+02 1.614251511969439287e-05 1.605824972282322497e-05 2.576005692550425501e-08 2.889737600002194563e-09
2.780000000000000000e+02 1.606378411396685985e-05 1.599942653707140032e-05 2.558407019178581713e-08 2.879653366986223683e-09
2.790000000000000000e+02 1.598576456205592228e-05 1.594103256504016778e-05 2.541120736268044796e-08 2.869583600857481314e-09
2.800000000000000000e+02 1.590841293674668700e-05 1.588306312777763659e-05 2.524148966407029151e-08 2.859546696296577461e-09
2.810000000000000000e+02 1.583178912702279517e-05 1.582551361407020461e-05 2.507487541211762144e-08 2.849537258670969179e-09
2.820000000000000000e+02 1.575584966222905034e-05 1.576837947922158072e-05 2.491141316113530262e-08 2.839574432942822036e-09
2.830000000000000000e+02 1.568058580456082731e-05 1.571165624385810583e-05 2.475105341258180579e-08 2.829674938416061100e-09
2.840000000000000000e+02 1.560595557894221803e-05 1.565533949275970169e-05 2.459400840316355334e-08 2.819830540641931548e-09
2.850000000000000000e+02 1.553201752790939094e-05 1.559942487371582078e-05 2.444007441198719012e-08 2.810066574084113924e-09
2.860000000000000000e+02 1.545872971955125055e-05 1.554390809640583137e-05 2.428934556327931613e-08 2.800386596104441126e-09
2.870000000000000000e+02 1.538608397430938349e-05 1.548878493130310599e-05 2.414177120660881765e-08 2.790795723869702983e-09
2.880000000000000000e+02 1.531403978344791805e-05 1.543405120860241343e-05 2.399743197379974411e-08 2.781295254353851957e-09
2.890000000000000000e+02 1.524265437771445596e-05 1.537970281716982148e-05 2.385628240599926242e-08 2.771884677968304115e-09
2.900000000000000000e+02 1.517188727973171669e-05 1.532573570351474456e-05 2.371834241380422265e-08 2.762585070397547790e-09
2.910000000000000000e+02 1.510173082517617871e-05 1.527214587078349914e-05 2.358344262487071932e-08 2.753393981061721149e-09
2.920000000000000000e+02 1.503214589219097678e-05 1.521892937777388089e-05 2.345160123983348699e-08 2.744315319427610587e-09
2.930000000000000000e+02 1.496318843412739918e-05 1.516608233797019760e-05 2.332274644773656836e-08 2.735347337245648009e-09
2.940000000000000000e+02 1.489481935008547684e-05 1.511360091859834806e-05 2.319684338983758547e-08 2.726508672945897456e-09
2.950000000000000000e+02 1.482703145182346122e-05 1.506148133970042837e-05 2.307380451963113096e-08 2.717785292643260908e-09
2.960000000000000000e+02 1.475978693066526766e-05 1.500971987322831861e-05 2.295363947605517681e-08 2.709181727283389562e-09
2.970000000000000000e+02 1.469314049656471128e-05 1.495831284215595168e-05 2.283601299204683475e-08 2.700709623534811422e-09
2.980000000000000000e+02 1.462705435264379216e-05 1.490725661960966790e-05 2.272099822535766656e-08 2.692361207917501887e-09
2.990000000000000000e+02 1.456152175105438551e-05 1.485654762801635404e-05 2.260834192622617274e-08 2.684139378192204553e-09
3.000000000000000000e+02 1.449650612785159583e-05 1.480618233826881257e-05 2.249809597105312699e-08 2.676040203145064617e-09
3.010000000000000000e+02 1.443206098309509627e-05 1.475615726890805474e-05 2.238997567968796581e-08 2.668066353230165051e-09
3.020000000000000000e+02 1.436814975658012798e-05 1.470646898532212597e-05 2.228381808718542331e-08 2.660220047255306943e-09
3.030000000000000000e+02 1.430476610828048830e-05 1.465711409896097574e-05 2.217955647741547119e-08 2.652497898390371300e-09
3.040000000000000000e+02 1.424187465532088915e-05 1.460808926656707731e-05 2.207695079212293832e-08 2.644900370071131361e-09
3.050000000000000000e+02 1.417952772079357343e-05 1.455939118942147174e-05 2.197591953497593281e-08 2.637426366960513074e-09
3.060000000000000000e+02 1.411768991848135571e-05 1.451101661260471649e-05 2.187622227441686193e-08 2.630074641274080435e-09
3.070000000000000000e+02 1.405632671218532818e-05 1.446296232427258407e-05 2.177777497354331891e-08 2.622846495363644412e-09
3.080000000000000000e+02 1.399548956350299487e-05 1.441522515494604860e-05 2.168031158611837703e-08 2.615731666393661499e-09
3.090000000000000000e+02 1.393514392815552954e-05 1.436780197681523816e-05 2.158382199771974040e-08 2.608744168959148290e-09
3.100000000000000000e+02 1.387528410972232408e-05 1.432068970305713108e-05 2.148795743955617715e-08 2.601880643683828666e-09
3.110000000000000000e+02 1.381587665196790565e-05 1.427388528716654735e-05 2.139262750952548149e-08 2.595139191896049033e-09
3.120000000000000000e+02 1.376067929599173940e-05 1.422738572230023000e-05 2.129766229975015150e-08 2.588514076947781053e-09
3.130000000000000000e+02 1.371527835506604246e-05 1.418118804063365908e-05 2.120298152214981932e-08 2.582025036967011855e-09
3.140000000000000000e+02 1.367014837115501382e-05 1.413528931273040179e-05 2.110834435250710758e-08 2.575661337701675720e-09
3.150000000000000000e+02 1.362531407965927428e-05 1.408968664692355477e-05 2.101369856639780128e-08 2.569418444311745204e-09
3.160000000000000000e+02 1.358077258702657252e-05 1.404437718870918723e-05 2.091883520387113312e-08 2.563305128662287164e-09
3.170000000000000000e+02 1.353654783991882949e-05 1.399935812015140870e-05 2.082373995662397702e-08 2.557320372186716272e-09
3.180000000000000000e+02 1.349258324608346980e-05 1.395462665929880910e-05 2.072822514950422784e-08 2.551474744061514401e-09
3.190000000000000000e+02 1.344890299517575347e-05 1.391018005961203044e-05 2.063222218488923042e-08 2.545766070263226714e-09
3.200000000000000000e+02 1.340550434039994597e-05 1.386601560940228567e-05 2.053571203106006975e-08 2.540188885914038702e-09
3.210000000000000000e+02 1.336238457019237378e-05 1.382213063128044332e-05 2.043854601378681394e-08 2.534754720457646457e-09
3.220000000000000000e+02 1.331956698563021317e-05 1.377852248161659510e-05 2.034067437734656579e-08 2.529465962512226255e-09
3.230000000000000000e+02 1.327699682763633406e-05 1.373518855000976415e-05 2.024205262775254856e-08 2.524322339964063042e-09
3.240000000000000000e+02 1.323469762681993315e-05 1.369212625876760488e-05 2.014262178873501666e-08 2.519326959753585302e-09
3.250000000000000000e+02 1.319266680700784214e-05 1.364933306239579794e-05 2.004247230792137113e-08 2.514481042060009633e-09
3.260000000000000000e+02 1.315092716990030659e-05 1.360680644709706583e-05 1.994145291248647015e-08 2.509789539912892394e-09
3.270000000000000000e+02 1.310942535861913713e-05 1.356454393027940251e-05 1.983965500615851535e-08 2.505252603619752090e-09
3.280000000000000000e+02 1.306818439434350110e-05 1.352254306007352378e-05 1.973707082642130952e-08 2.500865927769223067e-09
3.290000000000000000e+02 1.302720182795189429e-05 1.348080141485917432e-05 1.963368689084562535e-08 2.496637168272665502e-09
3.300000000000000000e+02 1.298649997641645476e-05 1.343931660280021161e-05 1.952954363651042572e-08 2.492566153804672875e-09
3.310000000000000000e+02 1.294602683109153360e-05 1.339808626138821439e-05 1.942479038278899817e-08 2.488657202913176162e-09
3.320000000000000000e+02 1.290580491896100166e-05 1.335710805699446833e-05 1.931936149317723918e-08 2.484911636000305997e-09
3.330000000000000000e+02 1.286583191022454383e-05 1.331637968443011877e-05 1.921334652560229312e-08 2.481309957869238384e-09
3.340000000000000000e+02 1.282612965128453106e-05 1.327589886651437022e-05 1.910681097941700965e-08 2.477866786858541965e-09
3.350000000000000000e+02 1.278664743053098124e-05 1.323566335365049390e-05 1.899988337299036655e-08 2.474564763722632763e-09
3.360000000000000000e+02 1.274740729545454839e-05 1.319567092340951270e-05 1.889256533410714935e-08 2.471410453279437762e-09
3.370000000000000000e+02 1.270840702840281481e-05 1.315591938012143838e-05 1.878505730738424053e-08 2.468401760133697884e-09
3.380000000000000000e+02 1.266966801889025009e-05 1.311640655447381685e-05 1.867728239709629143e-08 2.465534835973002210e-09
3.390000000000000000e+02 1.263114080373784358e-05 1.307713030311752078e-05 1.856953132065074068e-08 2.462802376425551639e-09
3.400000000000000000e+02 1.259284696512994836e-05 1.303808850827955388e-05 1.846179447137700887e-08 2.460191197694653351e-09
3.410000000000000000e+02 1.255478439089972345e-05 1.299927907738281105e-05 1.835419690455643342e-08 2.457699275098724501e-09
3.420000000000000000e+02 1.251697402689324980e-05 1.296069994267253681e-05 1.824685098389960438e-08 2.455319621869065175e-09
3.430000000000000000e+02 1.247936761218625846e-05 1.292234906084947708e-05 1.813995408163844914e-08 2.453049022392467411e-09
3.440000000000000000e+02 1.244198627734599404e-05 1.288422441270944797e-05 1.803354012237635576e-08 2.450868927025522444e-09
3.450000000000000000e+02 1.240482800949789748e-05 1.284632400278934553e-05 1.792774087125848325e-08 2.448772869176454203e-09
3.460000000000000000e+02 1.236791332359111204e-05 1.280864585901926077e-05 1.782260827927173006e-08 2.446761924303339523e-09
3.470000000000000000e+02 1.233119511705702031e-05 1.277118803238081204e-05 1.771841119224852915e-08 2.444817901308170416e-09
3.480000000000000000e+02 1.229469408205446816e-05 1.273394859657135406e-05 1.761514764500060060e-08 2.442929523043652311e-09
3.490000000000000000e+02 1.225840829923880988e-05 1.269692564767409244e-05 1.751295318652611888e-08 2.441088922153697944e-09
3.500000000000000000e+02 1.222235786500002119e-05 1.266011730383391739e-05 1.741196553569536593e-08 2.439294806932533340e-09
3.510000000000000000e+02 1.218649679336307118e-05 1.262352170493883638e-05 1.731226567631605892e-08 2.437532254388614859e-09
3.520000000000000000e+02 1.215084535082358809e-05 1.258713701230692424e-05 1.721397404402980770e-08 2.435794914205089768e-09
3.530000000000000000e+02 1.211540170620090618e-05 1.255096140837867409e-05 1.711716024020124425e-08 2.434070272989189006e-09
3.540000000000000000e+02 1.208018554924412587e-05 1.251499309641459465e-05 1.702193206820340061e-08 2.432358029438851609e-09
3.550000000000000000e+02 1.204515197081698905e-05 1.247923030019804742e-05 1.692840799060625122e-08 2.430645257496967241e-09
3.560000000000000000e+02 1.201032082405023516e-05 1.244367126374307788e-05 1.683661744250451459e-08 2.428924636459386476e-09
3.570000000000000000e+02 1.197569036092620103e-05 1.240831425100732216e-05 1.674668007827722790e-08 2.427194883618788616e-09
3.580000000000000000e+02 1.194127987606608866e-05 1.237315754560968755e-05 1.665864063387540692e-08 2.425450190291870217e-09
3.590000000000000000e+02 1.190704549930445463e-05 1.233819945055288318e-05 1.657260036730207043e-08 2.423671683250233961e-09
