# ells, ksz, tsz, cib, radio
2.320000000000000000e+02 2.060846631959213578e-05 5.129001647929257911e-05 6.967406256652743259e-09 2.766159760062277493e-08
2.330000000000000000e+02 2.048494111573646075e-05 5.106509314833129255e-05 6.886406777168629969e-09 2.758904669094484697e-08
2.340000000000000000e+02 2.036271979973821146e-05 5.084213286892158627e-05 6.806743113508788497e-09 2.751783604002367919e-08
2.350000000000000000e+02 2.024188002033745629e-05 5.062111006654662469e-05 6.728417365516716115e-09 2.744779316372532990e-08
2.360000000000000000e+02 2.012235160674079789e-05 5.040199960879918474e-05 6.651540105981297099e-09 2.737875394170329243e-08
2.370000000000000000e+02 2.000411435323436079e-05 5.018477679587339936e-05 6.576140512805287504e-09 2.731079487120520559e-08
2.380000000000000000e+02 1.988710095432575829e-05 4.996941735130117150e-05 6.502242090073399541e-09 2.724370100091701205e-08
2.390000000000000000e+02 1.977138738884709617e-05 4.975589741292524911e-05 6.429853366601738971e-09 2.717741039613023492e-08
2.400000000000000000e+02 1.965690672137932753e-05 4.954419352410219848e-05 6.359051259563037401e-09 2.711168659993779026e-08
2.410000000000000000e+02 1.954359396179830989e-05 4.933428262512861475e-05 6.289804139857103070e-09 2.704642082615213357e-08
2.420000000000000000e+02 1.943152384417086846e-05 4.912614204488367824e-05 6.222129973248397791e-09 2.698153673447610630e-08
2.430000000000000000e+02 1.932063170951600726e-05 4.891974949268212725e-05 6.156025825936187510e-09 2.691669529017074437e-08
2.440000000000000000e+02 1.921089995752650118e-05 4.871508305033100673e-05 6.091493836657130052e-09 2.685199462976390010e-08
2.450000000000000000e+02 1.910226649637224267e-05 4.851212116438471071e-05 6.028515926595219182e-09 2.678722919010583513e-08
2.460000000000000000e+02 1.899480441520466544e-05 4.831084263859230799e-05 5.967069646338789053e-09 2.672221122298391856e-08
2.470000000000000000e+02 1.888845190702914450e-05 4.811122662653166909e-05 5.907142412593098844e-09 2.665687355712744837e-08
2.480000000000000000e+02 1.878319267646858722e-05 4.791325262442517675e-05 5.848711005572443301e-09 2.659098402755262971e-08
2.490000000000000000e+02 1.867896733225234794e-05 4.771690046413144305e-05 5.791748304906979176e-09 2.652462474574084995e-08
2.500000000000000000e+02 1.857584733980908076e-05 4.752215030630854741e-05 5.736209000536815895e-09 2.645757408462460100e-08
2.510000000000000000e+02 1.847377355203520591e-05 4.732898263374344880e-05 5.682043386444503890e-09 2.638972070269087680e-08
2.520000000000000000e+02 1.837273086225048693e-05 4.713737824484314062e-05 5.629265346246507195e-09 2.632099826391721936e-08
2.530000000000000000e+02 1.827266239969286369e-05 4.694731824728296752e-05 5.577778494557061493e-09 2.625127268946055484e-08
2.540000000000000000e+02 1.817363803102321754e-05 4.675878405180758422e-05 5.527556463411831171e-09 2.618067450052039764e-08
2.550000000000000000e+02 1.807560109389835535e-05 4.657175736618040271e-05 5.478557375086422736e-09 2.610896313479765754e-08
2.560000000000000000e+02 1.797853756611740301e-05 4.638622018927735343e-05 5.430745581518185216e-09 2.603617302930168659e-08
2.570000000000000000e+02 1.788239293314959256e-05 4.620215480532100330e-05 5.384051824718165499e-09 2.596218943153233866e-08
2.580000000000000000e+02 1.778723549079237086e-05 4.601954377825107306e-05 5.338455564690064298e-09 2.588714151601242919e-08
2.590000000000000000e+02 1.769301090148558058e-05 4.583836994622767462e-05 5.293885705259652824e-09 2.581083522833147105e-08
2.600000000000000000e+02 1.759970613389847023e-05 4.565861641626366320e-05 5.250312597347288272e-09 2.573350679946344992e-08
2.610000000000000000e+02 1.750726887955559384e-05 4.548026655898233014e-05 5.207688707423088453e-09 2.565501524430375587e-08
2.620000000000000000e+02 1.741576589356632964e-05 4.530330400349765792e-05 5.165979583201338867e-09 2.557541137656665931e-08
2.630000000000000000e+02 1.732514501674145809e-05 4.512771263241283456e-05 5.125133626891901420e-09 2.549470292678595839e-08
2.640000000000000000e+02 1.723539412439542256e-05 4.495347657693494028e-05 5.085103477424649201e-09 2.541297938765770826e-08
2.650000000000000000e+02 1.714646297656582184e-05 4.478058021210166610e-05 5.045888760683457250e-09 2.533025281730004611e-08
2.660000000000000000e+02 1.705841681955500832e-05 4.460900815211799768e-05 5.007421446678692937e-09 2.524663597744157780e-08
2.670000000000000000e+02 1.697120553830212120e-05 4.443874524579915776e-05 4.969694859938010431e-09 2.516218787386406976e-08
2.680000000000000000e+02 1.688481783885948032e-05 4.426977657211733375e-05 4.932651944310569982e-09 2.507708722617523199e-08
2.690000000000000000e+02 1.679920542357811429e-05 4.410208743584967677e-05 4.896301181164753870e-09 2.499117613995956028e-08
2.700000000000000000e+02 1.671443206306942743e-05 4.393566336332434621e-05 4.860578449939098934e-09 2.490472221620471416e-08
2.710000000000000000e+02 1.663044956309828754e-05 4.377049009826241833e-05 4.825495060154846402e-09 2.481769587696323331e-08
2.720000000000000000e+02 1.654721100612100549e-05 4.360655359771330712e-05 4.791019352889920973e-09 2.473026062109851616e-08
2.730000000000000000e+02 1.646477907824433429e-05 4.344384002808050603e-05 4.757142897023163162e-09 2.464250554101853387e-08
2.740000000000000000e+02 1.638310695091099993e-05 4.328233576123631564e-05 4.723831979035602059e-09 2.455446646088115399e-08
2.750000000000000000e+02 1.630218462307582065e-05 4.312202737072248754e-05 4.691092437515257275e-09 2.446628103311187358e-08
2.760000000000000000e+02 1.622196692260340927e-05 4.296290162803478543e-05 4.658919426408485199e-09 2.437817122266899384e-08
2.770000000000000000e+02 1.614251511969439287e-05 4.280494549898960680e-05 4.627296630906506010e-09 2.429011625413250099e-08
2.780000000000000000e+02 1.606378411396685985e-05 4.264814614017011055e-05 4.596208412311408511e-09 2.420224479217061891e-08
2.790000000000000000e+02 1.598576456205592228e-05 4.249249089544997340e-05 4.565660872396739362e-09 2.411460373460101360e-08
2.800000000000000000e+02 1.590841293674668700e-05 4.233796729259317604e-05 4.535650628815803128e-09 2.402735222273206189e-08
2.810000000000000000e+02 1.583178912702279517e-05 4.218456303992718976e-05 4.506161843412462899e-09 2.394046354304236152e-08
2.820000000000000000e+02 1.575584966222905034e-05 4.203226602308835061e-05 4.477200373393895585e-09 2.385408991061159924e-08
2.830000000000000000e+02 1.568058580456082731e-05 4.188106430183730007e-05 4.448751484692950831e-09 2.376838747485446799e-08
2.840000000000000000e+02 1.560595557894221803e-05 4.173094610694275092e-05 4.420851627328781215e-09 2.368328615404537851e-08
2.850000000000000000e+02 1.553201752790939094e-05 4.158189983713195850e-05 4.393458075364959584e-09 2.359899956167080453e-08
2.860000000000000000e+02 1.545872971955125055e-05 4.143391405610615609e-05 4.366584046218189051e-09 2.351556441215775544e-08
2.870000000000000000e+02 1.538608397430938349e-05 4.128697748961943645e-05 4.340219690368964941e-09 2.343301648931703428e-08
2.880000000000000000e+02 1.531403978344791805e-05 4.114107902261946673e-05 4.314372448937453641e-09 2.335136950588674211e-08
2.890000000000000000e+02 1.524265437771445596e-05 4.099620769644841050e-05 4.289035295760707693e-09 2.327061938131513627e-08
2.900000000000000000e+02 1.517188727973171669e-05 4.085235270610286425e-05 4.264210954605864481e-09 2.319094654852095574e-08
2.910000000000000000e+02 1.510173082517617871e-05 4.070950339755095848e-05 4.239867509898662965e-09 2.311232307606565556e-08
2.920000000000000000e+02 1.503214589219097678e-05 4.056764926510566106e-05 4.216012573483878643e-09 2.303477239267531009e-08
2.930000000000000000e+02 1.496318843412739918e-05 4.042677994885256182e-05 4.192630301161398306e-09 2.295827646842804131e-08
2.940000000000000000e+02 1.489481935008547684e-05 4.028688523213116925e-05 4.169718577770994989e-09 2.288299603693330917e-08
2.950000000000000000e+02 1.482703145182346122e-05 4.014795503906797106e-05 4.147256984517547857e-09 2.280880615266184360e-08
2.960000000000000000e+02 1.475978693066526766e-05 4.000997943216052008e-05 4.125254143257624023e-09 2.273573867261167966e-08
2.970000000000000000e+02 1.469314049656471128e-05 3.987294860991089871e-05 4.103652405878661699e-09 2.266387508491076503e-08
2.980000000000000000e+02 1.462705435264379216e-05 3.973685290450778955e-05 4.082465118331783129e-09 2.259315177044311085e-08
2.990000000000000000e+02 1.456152175105438551e-05 3.960168277955553262e-05 4.061653736239531101e-09 2.252358492228860536e-08
3.000000000000000000e+02 1.449650612785159583e-05 3.946742882784950518e-05 4.041230201456589138e-09 2.245513969379170983e-08
3.010000000000000000e+02 1.443206098309509627e-05 3.933408176919639420e-05 4.021146460248416673e-09 2.238782530197448071e-08
3.020000000000000000e+02 1.436814975658012798e-05 3.920163244827845362e-05 4.001378918285084436e-09 2.232166121922884979e-08
3.030000000000000000e+02 1.430476610828048830e-05 3.907007183256089251e-05 3.981920569416288930e-09 2.225660714535527338e-08
3.040000000000000000e+02 1.424187465532088915e-05 3.893939101024078143e-05 3.962732013642206191e-09 2.219267118503675272e-08
3.050000000000000000e+02 1.417952772079357343e-05 3.880958118823749721e-05 3.943801717170994927e-09 2.212981684580045265e-08
3.060000000000000000e+02 1.411768991848135571e-05 3.868063369022253111e-05 3.925092456448921009e-09 2.206804794285371277e-08
3.070000000000000000e+02 1.405632671218532818e-05 3.855253995468889747e-05 3.906595891736295353e-09 2.200736028720458845e-08
3.080000000000000000e+02 1.399548956350299487e-05 3.842529153305848937e-05 3.888270293912283991e-09 2.194766988506638369e-08
3.090000000000000000e+02 1.393514392815552954e-05 3.829888008782673090e-05 3.870117116707962468e-09 2.188908365341955409e-08
3.100000000000000000e+02 1.387528410972232408e-05 3.817329739074369253e-05 3.852077185924936374e-09 2.183157720000543038e-08
3.110000000000000000e+02 1.381587665196790565e-05 3.804853532103099858e-05 3.834140346804682218e-09 2.177512882414474642e-08
3.120000000000000000e+02 1.376067929599173940e-05 3.792458586363314473e-05 3.816281620611617508e-09 2.171969413039911783e-08
3.130000000000000000e+02 1.371527835506604246e-05 3.780144110750328625e-05 3.798492110924930067e-09 2.166542911393615557e-08
3.140000000000000000e+02 1.367014837115501382e-05 3.767909324392191146e-05 3.780732078722363496e-09 2.161224596089331359e-08
3.150000000000000000e+02 1.362531407965927428e-05 3.755753456484825140e-05 3.762993106099135809e-09 2.156010807387922664e-08
3.160000000000000000e+02 1.358077258702657252e-05 3.743675746130331421e-05 3.745244404536099599e-09 2.150909026791480710e-08
3.170000000000000000e+02 1.353654783991882949e-05 3.731675442178394809e-05 3.727483782286478505e-09 2.145918941350576956e-08
3.180000000000000000e+02 1.349258324608346980e-05 3.719751803070753298e-05 3.709684890364674590e-09 2.141048453825753519e-08
3.190000000000000000e+02 1.344890299517575347e-05 3.707904096688589141e-05 3.691834270642837887e-09 2.136296946211618937e-08
3.200000000000000000e+02 1.340550434039994597e-05 3.696131600202872362e-05 3.673931688199057231e-09 2.131660122083161083e-08
3.210000000000000000e+02 1.336238457019237378e-05 3.684433599927506930e-05 3.655950968886033754e-09 2.127148103087672013e-08
3.220000000000000000e+02 1.331956698563021317e-05 3.672809391175267386e-05 3.637885667423788254e-09 2.122763333817840914e-08
3.230000000000000000e+02 1.327699682763633406e-05 3.661258278116450061e-05 3.619725015368809326e-09 2.118505509475441112e-08
3.240000000000000000e+02 1.323469762681993315e-05 3.649779573640177862e-05 3.601461167062436934e-09 2.114377566230792413e-08
3.250000000000000000e+02 1.319266680700784214e-05 3.638372599218296307e-05 3.583109585989284602e-09 2.110381478732801531e-08
3.260000000000000000e+02 1.315092716990030659e-05 3.627036684771827607e-05 3.564644081590891848e-09 2.106521609347561764e-08
3.270000000000000000e+02 1.310942535861913713e-05 3.615771168539889257e-05 3.546077696286775386e-09 2.102798408515544782e-08
3.280000000000000000e+02 1.306818439434350110e-05 3.604575396951055494e-05 3.527407732606010126e-09 2.099209053203207063e-08
3.290000000000000000e+02 1.302720182795189429e-05 3.593448724497099909e-05 3.508628414591263365e-09 2.095760016407618763e-08
3.300000000000000000e+02 1.298649997641645476e-05 3.582390513609065048e-05 3.489748003565473577e-09 2.092451133618650332e-08
3.310000000000000000e+02 1.294602683109153360e-05 3.571400134535598664e-05 3.470789910018839843e-09 2.089286731100545236e-08
3.320000000000000000e+02 1.290580491896100166e-05 3.560476965223542396e-05 3.451736060365450193e-09 2.086267726030595587e-08
3.330000000000000000e+02 1.286583191022454383e-05 3.549620391200677342e-05 3.432601959418397690e-09 2.083378480830468891e-08
3.340000000000000000e+02 1.282612965128453106e-05 3.538829805460627864e-05 3.413396958481648281e-09 2.080631024504243689e-08
3.350000000000000000e+02 1.278664743053098124e-05 3.528104608349836224e-05 3.394139138726607892e-09 2.078011082700691798e-08
3.360000000000000000e+02 1.274740729545454839e-05 3.517444207456597199e-05 3.374824322479192590e-09 2.075523549733838445e-08
3.370000000000000000e+02 1.270840702840281481e-05 3.506848017502093055e-05 3.355486705988956941e-09 2.073166448793526360e-08
3.380000000000000000e+02 1.266966801889025009e-05 3.496315460233382114e-05 3.336107367035352880e-09 2.070936404897005237e-08
3.390000000000000000e+02 1.263114080373784358e-05 3.485845964318316526e-05 3.316735066232488880e-09 2.068827569754151986e-08
3.400000000000000000e+02 1.259284696512994836e-05 3.475438965242341803e-05 3.297365595831573852e-09 2.066828351032467606e-08
3.410000000000000000e+02 1.255478439089972345e-05 3.465093905207121210e-05 3.278019464232968460e-09 2.064935865219456425e-08
3.420000000000000000e+02 1.251697402689324980e-05 3.454810233030987030e-05 3.258709963953944460e-09 2.063143828044910679e-08
3.430000000000000000e+02 1.247936761218625846e-05 3.444587404051129264e-05 3.239471989802988073e-09 2.061448285472308323e-08
3.440000000000000000e+02 1.244198627734599404e-05 3.434424880027542098e-05 3.220307341935296326e-09 2.059833150316532077e-08
3.450000000000000000e+02 1.240482800949789748e-05 3.424322129048644101e-05 3.201239329940240868e-09 2.058292381061880400e-08
3.460000000000000000e+02 1.236791332359111204e-05 3.414278625438561322e-05 3.182273275515062850e-09 2.056826279604414803e-08
3.470000000000000000e+02 1.233119511705702031e-05 3.404293849666040753e-05 3.163454071413152882e-09 2.055417672005550187e-08
3.480000000000000000e+02 1.229469408205446816e-05 3.394367288254952156e-05 3.144785351709081312e-09 2.054056563499490046e-08
3.490000000000000000e+02 1.225840829923880988e-05 3.384498433696342320e-05 3.126287019842736760e-09 2.052735306602020874e-08
3.500000000000000000e+02 1.222235786500002119e-05 3.374686784362034990e-05 3.107982550987765156e-09 2.051451613632462579e-08
3.510000000000000000e+02 1.218649679336307118e-05 3.364931844419710060e-05 3.089885660458656832e-09 2.050191755501022957e-08
3.520000000000000000e+02 1.215084535082358809e-05 3.355233123749451848e-05 3.072019328734270167e-09 2.048949489110369531e-08
3.530000000000000000e+02 1.211540170620090618e-05 3.345590137861748856e-05 3.054397268776857704e-09 2.047712937023818405e-08
3.540000000000000000e+02 1.208018554924412587e-05 3.336002407816884694e-05 3.037035342160173911e-09 2.046480311374501544e-08
3.550000000000000000e+02 1.204515197081698905e-05 3.326469460145716102e-05 3.019958963740223183e-09 2.045240647589373578e-08
3.560000000000000000e+02 1.201032082405023516e-05 3.316990826771814362e-05 3.003172777961815450e-09 2.043985516972779013e-08
3.570000000000000000e+02 1.197569036092620103e-05 3.307566044934913169e-05 2.986699965751050822e-09 2.042714106243469613e-08
3.580000000000000000e+02 1.194127987606608866e-05 3.298194657115664324e-05 2.970549363539939580e-09 2.041420456076162130e-08
3.590000000000000000e+02 1.190704549930445463e-05 3.288876210961678206e-05 2.954740839537999458e-09 2.040087542642696985e-08
